Date,Open,High,Low,Close*,Adj Close**,Volume,Statues
28-Jan-22,"1,797.50","1,798.40","1,778.80","1,784.90","1,784.90","28,521",Before
31-Jan-22,"1,788.50","1,798.50","1,785.10","1,795.00","1,795.00","1,735",Before
1-Feb-22,"1,797.20","1,806.10","1,797.10","1,800.30","1,800.30",223,Before
2-Feb-22,"1,797.80","1,810.10","1,795.10","1,809.20","1,809.20","1,690",Before
3-Feb-22,"1,805.80","1,808.10","1,787.90","1,803.00","1,803.00",466,Before
4-Feb-22,"1,806.00","1,813.70","1,792.50","1,806.60","1,806.60",571,Before
7-Feb-22,"1,812.20","1,821.30","1,809.10","1,820.60","1,820.60",601,Before
8-Feb-22,"1,818.90","1,827.60","1,815.00","1,826.60","1,826.60",108,Before
9-Feb-22,"1,825.40","1,835.20","1,825.30","1,835.20","1,835.20",683,Before
10-Feb-22,"1,833.30","1,842.10","1,820.80","1,836.20","1,836.20",365,Before
11-Feb-22,"1,822.00","1,864.80","1,822.00","1,840.80","1,840.80",181,Before
14-Feb-22,"1,861.80","1,870.60","1,854.60","1,868.00","1,868.00",79,Before
15-Feb-22,"1,872.60","1,879.70","1,847.40","1,854.80","1,854.80",86,Before
16-Feb-22,"1,858.70","1,870.20","1,856.30","1,870.20","1,870.20",34,Before
17-Feb-22,"1,876.30","1,900.70","1,876.20","1,900.70","1,900.70",393,Before
18-Feb-22,"1,899.40","1,899.40","1,890.70","1,898.60","1,898.60",51,Before
22-Feb-22,"1,908.10","1,912.00","1,890.80","1,906.10","1,906.10",173,Before
23-Feb-22,"1,896.60","1,910.60","1,895.70","1,909.20","1,909.20",73,Before
24-Feb-22,"1,911.90","1,972.50","1,911.70","1,925.10","1,925.10","2,706",After
25-Feb-22,"1,906.90","1,920.00","1,883.60","1,886.50","1,886.50",586,After
28-Feb-22,"1,928.30","1,928.40","1,894.20","1,899.40","1,899.40",390,After
1-Mar-22,"1,908.30","1,942.40","1,903.80","1,942.40","1,942.40",547,After
2-Mar-22,"1,945.60","1,948.20","1,919.80","1,920.90","1,920.90",109,After
3-Mar-22,"1,930.50","1,940.30","1,924.80","1,934.40","1,934.40",122,After
4-Mar-22,"1,937.00","1,970.90","1,935.60","1,965.10","1,965.10",47,After
7-Mar-22,"1,989.00","2,001.10","1,963.00","1,993.90","1,993.90","2,516",After
8-Mar-22,"1,999.40","2,072.00","1,998.00","2,040.10","2,040.10","1,813",After
9-Mar-22,"2,053.60","2,063.00","1,980.80","1,985.90","1,985.90","1,022",After
10-Mar-22,"1,978.10","2,010.50","1,978.10","1,998.10","1,998.10",670,After
11-Mar-22,"1,985.00","1,996.00","1,959.90","1,982.70","1,982.70",865,After
14-Mar-22,"1,976.50","1,977.70","1,959.60","1,959.60","1,959.60",145,After
15-Mar-22,"1,939.80","1,939.90","1,910.70","1,928.50","1,928.50",71,After
16-Mar-22,"1,922.40","1,922.40","1,907.20","1,908.00","1,908.00",104,After
17-Mar-22,"1,933.90","1,947.20","1,933.90","1,942.10","1,942.10",39,After
18-Mar-22,"1,934.50","1,939.30","1,928.20","1,928.20","1,928.20",28,After
21-Mar-22,"1,920.70","1,920.70","1,920.70","1,920.70","1,920.70",26,After
21-Mar-22,"1,925.40","1,928.60","1,925.00","1,928.60","1,928.60",5,After
23-Mar-22,"1,936.60","1,936.60","1,936.60","1,936.60","1,936.60",204,After
